,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1007,1,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,2222,8355,34.4,0,2,0,1
1008,0,all_other,0.1538,174.26,10.77895629,15.65,652,4020,901,42.9,1,0,1,0
1009,0,debt_consolidation,0.1385,136.42,11.00209984,18.18,677,3423.041667,15301,85,4,0,0,0
1010,0,home_improvement,0.16,263.68,11.45105006,11.53,672,5009.958333,10692,41.3,5,0,0,0
1011,1,major_purchase,0.1287,840.83,11.45952469,0.13,757,2190,14,0.2,2,0,0,1
1012,1,debt_consolidation,0.1148,659.37,12.16525065,6.62,757,5100,26330,28.6,1,0,0,1
1013,1,all_other,0.157,280.09,10.30895266,9,672,1411.041667,7130,55.3,1,0,0,0
1014,1,debt_consolidation,0.1126,591.54,11.1051978,10.93,742,5550,29596,30.8,0,0,0,1
1015,1,all_other,0.1126,282.63,10.81977828,2.88,712,4320,1076,8.7,3,0,0,1
1016,0,all_other,0.087,158.31,10.24065669,1.8,722,900,827,51.7,2,0,0,1
1017,0,debt_consolidation,0.145,344.21,10.49127422,6.13,657,13740,9060,78.1,1,0,0,0
1018,1,debt_consolidation,0.0676,147.7,9.552226498,6.05,772,3480.041667,2621,17,0,0,0,0
1019,0,all_other,0.1709,24.99,9.942708266,28.42,662,1208.041667,1878,22.6,3,0,0,0
1020,0,major_purchase,0.1229,266.83,11.31007462,14.2,677,5609.958333,1921,23.7,9,0,1,0
1021,1,debt_consolidation,0.0788,437.93,11.15625052,14.37,752,6270,8976,20.8,1,0,0,0
1022,1,debt_consolidation,0.1183,497.01,11.0544285,15.87,732,8460,26127,44.8,1,0,0,1
1023,1,debt_consolidation,0.1496,173.23,10.77895629,13.68,692,4920.041667,9138,41.3,0,0,0,1
1024,0,debt_consolidation,0.1355,615.52,10.89673933,21.27,677,4829,22037,58.9,4,0,0,0
1025,0,all_other,0.157,840.26,12.18075484,11.42,702,7290,79524,92.7,5,0,0,0
1026,0,debt_consolidation,0.1596,316.25,9.903487553,15.66,642,5370,5673,22,1,0,0,0
1027,0,debt_consolidation,0.1387,71.65,10.38899537,18.37,657,3720,1935,77.4,2,0,0,0
1028,0,credit_card,0.1287,672.67,11.60823564,23.4,717,5430,122620,0,0,0,0,1
1029,1,credit_card,0.0963,288.85,11.60823564,18.41,737,3481.041667,2737,6.4,1,0,0,1
1030,0,debt_consolidation,0.1786,88.41,10.91508846,9.62,612,1230,1190,119,15,0,0,0
1031,0,all_other,0.1461,103.43,10.49127422,22.13,667,2940,37617,89.4,0,0,0,0
1032,0,credit_card,0.1148,659.37,11.76998337,17.4,757,8760,230420,33.8,0,0,0,0
1033,0,debt_consolidation,0.1531,348.16,10.6454249,17.45,687,6389.958333,11747,49.3,7,0,0,1
1034,0,debt_consolidation,0.1249,150.52,10.34174248,9.56,662,780,4494,76.2,1,0,0,0
1035,0,debt_consolidation,0.145,175.55,10.71441777,26.4,697,3840,5132,41.4,2,0,0,0
1036,0,all_other,0.1355,203.76,10.54534144,25.93,707,6915,39481,92.9,0,0,0,1
1037,0,credit_card,0.1158,99.05,10.91508846,7.55,712,11310,2245,11.5,5,0,1,0
1038,1,debt_consolidation,0.1197,351.92,10.57254694,14.9,682,2579,7583,80.7,0,0,0,1
1039,0,home_improvement,0.1122,67.33,11.47210347,25,707,4202.958333,74292,94.6,0,0,0,0
1040,0,educational,0.1392,102.42,9.574983486,9.31,687,1202,3745,64.6,4,0,0,0
1041,0,credit_card,0.179,216.6,10.81977828,6.6,677,900,3433,79.8,1,0,0,0
1042,0,small_business,0.128,167.99,9.903487553,19.02,662,959,0,0,1,0,0,0
1043,0,all_other,0.0945,240.08,11.69524702,19.46,752,10769.95833,190486,80.8,1,0,0,1
1044,0,all_other,0.1565,131.19,8.892886141,17.31,642,3478.958333,0,69.5,1,0,0,1
1045,1,all_other,0.0907,210.1,10.37361617,1.84,742,2680,4889,10.7,1,0,0,1
1046,1,debt_consolidation,0.1324,253.58,11.77525896,16.78,662,4260,89952,79.5,3,0,0,1
1047,0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050,11346,103.1,6,0,0,1
1048,0,debt_consolidation,0.1261,670.13,11.38053628,14.92,692,2639,78284,37.6,5,1,0,0
1049,0,all_other,0.1442,859.57,12.54254488,5.58,737,7890,290291,82.9,1,0,0,0
1050,1,debt_consolidation,0.0788,350.34,11.03488966,22.49,737,6180,16472,47.9,0,0,0,0
1051,0,credit_card,0.167,426.02,11.26446411,9.62,672,3849.958333,7672,78.3,7,0,0,0
1052,0,debt_consolidation,0.1059,325.45,10.1266311,10.22,687,2729.041667,6552,95,4,0,0,0
1053,1,debt_consolidation,0.1071,339.06,10.87066149,15.6,717,3749.958333,19859,63.4,0,0,0,1
1054,1,all_other,0.1531,835.57,11.73606902,11.71,682,5910,36598,74.4,0,0,0,1
1055,1,debt_consolidation,0.0963,104.31,8.987196821,13.8,722,4380,5136,34.9,2,0,0,1
1056,1,debt_consolidation,0.1726,894.61,12.4874851,12.76,692,6599.958333,35172,95.3,0,0,0,1
1057,0,all_other,0.1861,58.34,11.72964845,28.29,642,6359.958333,73943,98.1,0,0,0,0
1058,0,debt_consolidation,0.1218,166.5,11.91839057,20.18,702,6900,163522,85.4,1,0,0,1
1059,0,home_improvement,0.1392,409.65,11.28978191,8.36,717,2849.958333,10942,13.7,7,0,0,0
1060,0,all_other,0.1704,256.86,12.25486281,17.94,687,7770.041667,37820,90.9,8,0,0,0
1061,1,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,3300,8613,40.6,0,0,1,1
1062,0,credit_card,0.1221,186.57,10.91508846,4.36,702,11070.04167,6788,26.7,5,1,1,0
1063,0,debt_consolidation,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,0,1
1064,0,major_purchase,0.1392,136.55,10.34174248,13.24,682,5851,577,14.1,5,2,1,0
1065,0,credit_card,0.1312,118.14,10.46310334,3.94,647,1739.958333,2680,57,0,2,0,0
1066,1,credit_card,0.1166,122.3,11.0090258,19.58,697,5519.958333,15948,88.8,0,0,1,1
1067,0,all_other,0.1482,276.62,10.37349118,25.99,687,7710,4975,68.2,0,1,0,0
1068,0,all_other,0.1774,900.53,12.70684793,13.19,732,10380.04167,34731,88.5,9,0,0,0
1069,0,credit_card,0.1122,246.33,10.37098805,6.62,677,452.0416667,0,0,0,0,0,0
1070,0,debt_consolidation,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,8,0,0,1
1071,1,debt_consolidation,0.1461,172.38,11.46163217,0.25,697,3300,521,57.9,0,1,0,1
1072,1,educational,0.1114,82.02,11.14919713,20.15,692,5250.041667,51489,77.9,2,0,0,1
1073,1,small_business,0.1347,251.88,10.17732422,12.68,697,3720,16280,74.7,0,0,0,1
1074,0,debt_consolidation,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,0,1
1075,1,debt_consolidation,0.1531,278.53,11.01862914,0.49,677,3030.041667,858,66,2,0,0,1
1076,1,credit_card,0.1071,815.04,10.858999,11.86,727,1694.041667,6088,8.3,0,0,0,1
1077,0,debt_consolidation,0.128,302.38,9.929788627,26.88,742,3960,17741,68.2,0,0,0,0
1078,1,debt_consolidation,0.1379,286.24,10.71441777,24.75,697,4829.958333,1924,91.6,1,0,0,1
1079,1,credit_card,0.1348,271.4,11.31447453,13.07,687,4230.041667,28539,94.5,0,0,0,1
1080,1,credit_card,0.1273,169.51,10.81977828,20.52,682,4051,22485,70,0,0,0,0
1081,1,home_improvement,0.1253,510.37,10.858999,10.96,722,6270,2652,3.9,0,0,0,1
1082,1,educational,0.1273,813.99,11.13276254,21.13,717,4260.041667,32628,61.8,2,0,0,0
1083,0,home_improvement,0.1607,87.99,10.77895629,14.2,667,4080,1530,36.4,7,0,0,1
1084,1,home_improvement,0.1253,502,11.33857208,10.13,712,5370,15690,52.1,0,0,0,1
1085,1,debt_consolidation,0.1191,201.52,10.79949394,14.33,682,4533.958333,16979,41,0,1,0,1
1086,1,debt_consolidation,0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1
1087,0,all_other,0.1046,81.21,10.71441777,17.95,687,6660.041667,3092,14.9,6,0,2,0
1088,1,all_other,0.0932,527.13,11.05885818,8.35,732,4079.958333,41921,85.2,0,0,0,1
1089,1,debt_consolidation,0.1039,243.38,10.6454249,3.26,702,1443,3608,65.6,1,0,0,1
1090,0,debt_consolidation,0.1474,241.76,10.48010092,19.38,672,3810.041667,6907,51.9,5,0,0,0
1091,0,all_other,0.1287,840.83,11.28978191,12.97,732,1890,6999,29.2,5,0,0,0
1092,1,debt_consolidation,0.1505,260.19,10.84081544,15.06,662,9180,19469,84.8,1,1,0,1
1093,0,debt_consolidation,0.1292,176.7,9.903487553,13.38,667,900,3987,97.2,1,0,0,1
1094,0,educational,0.0838,75.63,9.663007082,3.82,722,602.0416667,0,0,0,0,0,0
1095,1,debt_consolidation,0.1197,239.04,11.06663836,22.28,697,5579.958333,30970,71,1,0,0,1
1096,1,all_other,0.1253,669.33,11.72803684,1.61,772,3449.958333,2757,0,4,0,0,1
1097,0,small_business,0.2011,65.14,9.903487553,2.4,667,540,806,17.1,5,0,0,0
1098,0,debt_consolidation,0.1829,411.99,11.46163217,20.48,652,7207,10705,44.6,7,1,1,0
1099,0,debt_consolidation,0.1608,35.2,10.30895266,23.84,642,2490,10125,90.4,1,0,0,0
1100,0,all_other,0.1355,407.52,10.59663473,3.9,662,3270,6560,37.9,10,0,0,1
1101,0,major_purchase,0.1229,33.36,9.740968623,1.62,662,539.9583333,984,98.4,1,0,0,0
1102,1,all_other,0.1392,716.88,11.12726298,17.95,697,4920.041667,14533,80.7,0,0,0,1
1103,1,debt_consolidation,0.1505,294.88,9.998797732,13.75,672,1740,11131,57.7,1,0,0,1
1104,1,credit_card,0.1632,565.02,11.00209984,21.46,667,7200.041667,20702,82.5,2,1,0,1
1105,1,debt_consolidation,0.1411,676.02,11.08214255,18.85,702,8250,11667,33.1,1,0,0,1
1106,1,all_other,0.1273,167.84,11.01862914,15.76,682,5340.041667,8076,79.2,1,0,0,1
1107,0,debt_consolidation,0.1134,368.48,10.70099475,6.92,687,930.0416667,13215,58.2,0,0,0,0
1108,1,all_other,0.1774,734.83,10.95080655,6.84,667,1830,1820,42.3,2,1,0,1
1109,0,major_purchase,0.1695,267.21,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,0
1110,1,debt_consolidation,0.1311,160.29,11.35040654,18.49,682,9300.041667,10979,86.4,3,0,0,1
1111,1,debt_consolidation,0.1217,319.64,11.00209984,19.28,672,4740,10358,91.7,2,0,1,1
1112,0,debt_consolidation,0.145,165.23,11.05089001,11.39,642,4019.958333,11823,54.2,2,0,0,0
1113,1,debt_consolidation,0.0988,450.95,10.81977828,6.1,742,3360,7315,27.4,1,0,0,0
1114,1,debt_consolidation,0.1078,278.22,11.60823564,18.58,702,7230,14046,80.3,0,0,0,1
1115,1,debt_consolidation,0.1347,101.77,11.09741002,14.6,687,5978.958333,15093,95.5,1,0,0,1
1116,0,small_business,0.1505,693.83,11.04611673,6.68,717,2283,7657,21.2,7,0,0,0
1117,0,all_other,0.1141,395.2,10.67821472,14.9,692,720,20,0.4,2,0,0,1
1118,0,debt_consolidation,0.1221,333.15,11.62621844,7.02,732,4830,12279,36.4,5,0,0,0
1119,1,all_other,0.1392,681.89,11.73606902,14.16,692,3629.958333,8641,41.9,0,0,0,1
1120,1,debt_consolidation,0.1843,909.25,10.89673933,10.04,672,3660,1066,20.5,0,0,0,1
1121,1,credit_card,0.1392,682.74,11.14186178,14.99,742,8279.958333,13631,80.7,7,0,0,1
1122,0,debt_consolidation,0.1496,346.45,11.01862914,16.19,672,6360,5494,83.2,4,0,0,0
1123,0,debt_consolidation,0.0859,379.33,12.01370075,10.21,807,8191.041667,198058,5.1,0,0,0,0
1124,1,small_business,0.16,527.36,10.81977828,7.92,702,4139.958333,5918,98.6,1,0,0,1
1125,0,all_other,0.1355,61.13,10.95080655,11.22,652,4919.958333,4334,98.5,4,0,0,0
1126,0,educational,0.1141,65.87,8.411832676,4,667,330,333,37,4,0,0,0
1127,1,all_other,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,1,0,0,0
1128,0,all_other,0.1496,225.2,11.69524702,9.66,667,4200.041667,21506,84,4,0,0,0
1129,1,credit_card,0.1311,728.89,12.20607265,7.98,712,6330.041667,34804,79.6,0,0,0,0
1130,1,debt_consolidation,0.1253,501.16,10.30895266,16.08,712,3629.958333,6327,66.6,1,0,0,1
1131,0,debt_consolidation,0.164,530.33,11.40756495,18.12,657,6390,13605,70.9,2,1,0,0
1132,0,small_business,0.1628,352.96,10.1266311,5.09,652,3659,14594,97.9,0,0,0,1
1133,0,credit_card,0.1367,221.12,11.91839057,14.8,672,6511.958333,88223,89.4,4,0,0,1
1134,0,debt_consolidation,0.0976,192.93,10.4968144,17.87,717,4859.958333,12736,59.2,4,0,0,0
1135,1,small_business,0.1635,176.65,10.81977828,7.2,747,1860,1340,7.2,1,0,0,1
1136,1,small_business,0.16,421.89,11.46163217,11.86,702,6330,34057,63.9,3,0,0,1
1137,0,debt_consolidation,0.1122,246.33,9.903487553,5.46,677,1260,4310,50.7,7,0,0,1
1138,0,debt_consolidation,0.1312,226.98,11.00209984,13.16,672,5880,5513,88.9,9,0,1,1
1139,1,all_other,0.1316,42.22,9.574983486,21.33,667,2039.958333,1638,71.2,1,1,0,1
1140,0,credit_card,0.1197,481.4,11.77528973,10.85,682,5071,966,13.1,5,0,0,0
1141,0,all_other,0.1418,856.63,12.4292162,19.09,692,10259.95833,214559,63.5,1,0,0,0
1142,0,all_other,0.1261,201.04,10.65112292,2.22,662,450,689,68.9,0,0,0,1
1143,0,debt_consolidation,0.1418,143.92,10.40426284,9.2,647,4799.958333,5509,96.6,1,1,1,1
1144,0,debt_consolidation,0.1322,794.32,10.858999,19.62,717,4319.958333,35682,69.2,4,0,0,0
1145,0,credit_card,0.0963,128.38,11.59906646,24.5,722,7409.958333,139544,70.1,1,0,0,0
1146,0,debt_consolidation,0.1551,230.45,11.98292909,25.11,692,5159,127093,76.6,2,0,0,0
1147,0,major_purchase,0.1347,118.73,9.61580548,17.28,727,930,0,0,0,0,0,1
1148,0,credit_card,0.1141,386.97,11.98292909,12.26,702,6960,56200,57.4,4,0,0,0
1149,0,debt_consolidation,0.1025,323.85,11.17043516,13.98,732,3750,6639,43.6,4,0,0,0
1150,1,credit_card,0.1134,296.1,9.825526011,11.68,682,4230,9237,64.6,1,0,1,1
1151,1,major_purchase,0.0714,247.52,10.81977828,22.13,772,5430.041667,13088,42.6,0,0,0,0
1152,1,credit_card,0.1311,472.43,10.59663473,11.31,697,5550,12942,67.1,0,0,0,0
1153,1,educational,0.1695,171.01,9.61580548,9.36,662,1267.041667,2368,84.6,1,0,0,1
1154,0,major_purchase,0.1008,113.07,10.3859137,0.56,702,1049,1085,28.6,0,0,0,0
1155,0,debt_consolidation,0.16,852.57,11.5228758,24.84,682,6210,117358,77.2,2,0,0,0
1156,0,debt_consolidation,0.2121,340.06,11.40756495,10.24,682,1452,6089,45.1,10,0,0,0
1157,0,all_other,0.1355,169.8,10.40426284,16.62,657,1632,7966,106.2,0,0,0,0
1158,0,all_other,0.1438,294.66,10.91508846,12.87,642,3242,4776,27.9,13,0,0,0
1159,0,educational,0.1261,83.77,10.05057046,3.78,677,660,1548,70.4,3,0,0,1
1160,0,all_other,0.1979,37.06,10.6454249,22.17,667,5916,28854,59.8,6,0,1,0
1161,0,home_improvement,0.1146,276.84,10.93221371,7.29,707,2670,6178,25.8,5,0,0,1
1162,0,credit_card,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,5,0,2,1
1163,0,debt_consolidation,0.1774,900.53,12.56024446,15.12,677,4470.041667,165867,81.1,0,0,0,0
1164,0,small_business,0.2052,898.27,11.73606902,16.62,762,4231.041667,0,0,9,0,0,0
1165,1,debt_consolidation,0.1347,508.84,11.46167427,11.89,702,4500.041667,31565,68.3,0,0,0,1
1166,0,credit_card,0.1355,271.68,10.858999,27.05,717,2700.041667,11023,59.9,2,0,0,0
1167,0,major_purchase,0.1505,180.4,10.12647109,5.95,692,2279.958333,225,5,4,0,0,0
1168,0,debt_consolidation,0.1114,393.65,11.69524702,15.35,737,4979.958333,124185,24,1,0,0,0
1169,1,debt_consolidation,0.1607,457.52,10.95954023,23.85,662,3240,8373,57,0,1,0,1
1170,1,all_other,0.1311,202.47,9.862665558,2.63,692,1590.041667,1586,61,1,0,0,0
1171,1,debt_consolidation,0.0963,320.95,11.15625052,6.31,737,3480.041667,20423,46.7,2,0,0,1
1172,0,educational,0.1884,182.89,11.38509209,4.57,687,630.0416667,1897,29.2,1,0,0,0
1173,1,debt_consolidation,0.1062,325.6,11.11460974,6.13,722,4200.041667,10075,73,1,0,0,0
1174,1,debt_consolidation,0.1496,69.3,10.68464561,15.27,667,3720,5472,97.7,0,0,1,0
1175,0,all_other,0.1565,839.67,12.69158046,5.32,682,13590,388892,6.1,4,1,0,1
1176,0,small_business,0.1095,392.57,13.01700286,8.49,737,5130,224090,40.1,3,0,0,0
1177,1,debt_consolidation,0.1287,420.42,10.54534144,10.39,707,3119.958333,12343,67.8,0,0,0,1
1178,0,debt_consolidation,0.1758,790.73,12.26434155,20.46,667,5249.958333,40604,65,4,0,0,1
1179,0,debt_consolidation,0.1461,172.38,10.30895266,4.4,697,1112,2972,59.4,5,0,0,0
1180,1,all_other,0.0945,224.07,11.44035477,10.86,717,4080,5257,32.9,1,0,0,1
1181,0,all_other,0.1766,21.59,10.0785327,26.89,642,720,495,99,2,0,0,1
1182,1,debt_consolidation,0.1287,403.6,10.37349118,21.68,737,4559.041667,7370,85.7,1,0,0,1
1183,1,debt_consolidation,0.1461,689.51,11.03488966,9.41,682,4050,20976,39.1,0,1,0,1
1184,0,debt_consolidation,0.1829,185.13,10.49127422,25.67,642,2880,5004,60.3,6,0,2,0
1185,0,all_other,0.1103,229.28,10.30895266,14.09,697,780,1819,26,0,0,0,0
1186,0,debt_consolidation,0.1392,170.69,10.30895266,10.8,702,1320.041667,2050,22.3,4,0,0,0
1187,1,debt_consolidation,0.1253,120.48,10.78915411,24.47,692,2159.958333,15888,75.7,0,0,0,1
1188,0,all_other,0.0863,284.66,11.05089001,0.29,737,360,76,7.6,1,0,0,0
1189,0,credit_card,0.1418,350.37,11.69524702,4.94,657,4139.041667,5854,46.5,5,0,2,1
1190,0,home_improvement,0.1355,271.68,10.36722157,21.28,672,1081,7184,66.5,3,0,0,0
1191,1,debt_consolidation,0.1273,302.1,10.16585182,17.12,692,6962,14152,71.7,0,0,0,1
1192,0,all_other,0.1317,81.07,9.85198371,24.51,687,929.9583333,0,0,0,0,0,1
1193,1,home_improvement,0.1392,827.82,11.77528973,2.06,757,9810,6834,30.4,5,0,0,1
1194,1,all_other,0.1096,472.81,10.71441777,1.33,712,3240,1661,15.8,2,0,1,1
1195,1,all_other,0.0788,337.83,10.86475165,3.76,742,4980.041667,2642,64.4,0,0,0,0
1196,1,debt_consolidation,0.0963,320.95,10.30895266,15.88,762,3630,4532,33.6,0,0,0,1
1197,0,major_purchase,0.1261,536.11,11.56741365,19.23,687,5040.041667,111115,40.8,4,1,0,0
1198,1,credit_card,0.1136,526.58,10.71441777,8.83,727,3457.041667,12142,62.3,0,0,0,1
1199,0,educational,0.1501,151.69,11.08214255,5.48,642,1739.958333,4982,73.8,6,0,1,1
1200,0,debt_consolidation,0.1254,193.31,11.49272276,12.33,677,5999.958333,26390,43,4,0,0,0
1201,0,credit_card,0.1253,200.8,11.40756495,7.56,697,10440.04167,10721,38.6,4,0,0,0
1202,1,debt_consolidation,0.1565,223.92,10.75790288,8.94,662,2580,0,0,0,0,1,1
1203,0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,1980,6814,34.9,8,0,0,1
1204,0,small_business,0.1355,848.99,11.1844214,2.02,687,377,7522,36,1,0,0,0
1205,1,debt_consolidation,0.1322,676.02,11.26446411,0.65,727,1698.958333,5142,27.2,0,0,0,1
1206,1,debt_consolidation,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,0,0
1207,0,credit_card,0.1253,435.07,12.48370438,10.06,707,8400,229908,77.2,1,0,0,0
1208,0,debt_consolidation,0.1715,116.12,10.1266311,22.32,672,2519.958333,13430,79.5,9,0,0,0
1209,1,major_purchase,0.0988,161.06,10.83368119,22.91,717,3690,13232,63.9,1,0,0,0
1210,1,debt_consolidation,0.1273,134.27,10.9273763,14.78,677,3840.041667,14360,48.2,1,0,0,0
1211,0,educational,0.1557,559.13,10.6454249,6.83,707,10410.04167,8044,30.7,8,0,0,0
1212,0,home_improvement,0.1109,688.41,12.30138283,21.28,747,8730,270800,25.3,5,0,0,0
1213,0,debt_consolidation,0.1286,252.2,10.42228135,8.93,667,1719,5528,87.7,4,0,0,1
1214,0,educational,0.0976,160.78,10.71441777,0,717,420,0,0,4,0,0,1
1215,0,credit_card,0.1438,97.08,10.59663473,28.68,692,4709,21290,78,1,0,0,0
1216,1,debt_consolidation,0.1103,491.3,11.11542853,15.5,707,2370.041667,12569,46.2,0,0,0,1
1217,0,all_other,0.16,116.02,10.75790288,0.89,662,2669.958333,113,8.7,4,2,0,0
1218,0,all_other,0.1189,72.97,10.30895266,17,717,2042.041667,1243,12.9,4,1,0,0
1219,1,all_other,0.1287,437.24,10.08580911,10.8,702,2640,9424,38.6,0,0,0,1
1220,1,credit_card,0.1103,147.39,11.28978191,11.03,697,10649.95833,43712,82.5,0,0,0,1
1221,1,debt_consolidation,0.145,663.47,10.42228135,9.86,667,2940,8731,56.7,1,0,0,1
1222,1,all_other,0.1348,40.71,8.9226583,21.44,702,1112,6235,52,1,0,0,0
1223,0,home_improvement,0.1474,103.62,10.1266311,14.16,712,6420.041667,7162,44.8,8,0,0,0
1224,0,home_improvement,0.1843,436.44,10.37349118,0,667,6905,0,0,6,0,0,1
1225,1,small_business,0.1253,251,10.59663473,12.87,787,2249.958333,298,1,0,0,0,1
1226,1,home_improvement,0.0901,318.05,12.52452638,2.97,712,4919,481,80.2,2,0,0,1
1227,0,all_other,0.164,265.17,11.28978191,28.35,682,3300,61422,85.1,0,0,0,0
1228,0,all_other,0.1122,131.38,10.16585182,10.85,677,291.9583333,25,2.5,4,0,0,1
1229,0,home_improvement,0.1316,149.44,11.26446411,15.83,697,3359.958333,38558,64.7,4,0,0,0
1230,0,debt_consolidation,0.1322,371.81,10.77895629,20.38,702,3270,23065,55.7,5,0,0,1
1231,0,debt_consolidation,0.1218,466.2,10.73630972,5.32,727,2280.041667,11781,37.8,5,0,0,0
1232,1,credit_card,0.1311,215.97,11.17745273,16.38,682,2134.041667,8220,71.5,0,0,0,0
1233,1,all_other,0.1284,84.05,10.27505111,17.17,692,2940,1687,39.2,0,0,1,1
1234,0,major_purchase,0.1186,33.15,10.6454249,3.42,657,3180,0,0,2,0,0,1
1235,1,debt_consolidation,0.1166,170.22,10.47107151,17.69,702,3930,12110,30.2,2,1,0,1
1236,0,debt_consolidation,0.1525,869.7,12.20607265,9.49,682,4679.958333,54003,48.4,5,0,0,1
1237,0,debt_consolidation,0.1236,300.48,11.8493977,16.9,672,4440,45428,82.3,5,0,1,0
1238,1,all_other,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0,0
1239,1,small_business,0.1501,73.68,11.47210347,16.89,702,4080,51,0,0,0,0,1
1240,1,debt_consolidation,0.1136,394.94,10.30895266,17,707,2340.041667,11134,28.9,3,0,0,1
1241,0,debt_consolidation,0.1292,60.58,10.55581274,8.34,657,1620.958333,442,12.6,3,0,0,0
1242,0,credit_card,0.1461,172.38,10.30226367,20.21,667,4380,2986,38.8,4,0,1,0
1243,1,small_business,0.1565,699.73,11.48452599,3.6,722,5657.958333,16930,22.6,0,0,0,1
1244,1,credit_card,0.1148,197.82,10.93310697,11.16,712,2367.958333,18513,60.1,2,0,0,1
1245,0,debt_consolidation,0.1438,675.23,11.31447453,21.03,672,5160.041667,52316,83.7,11,1,1,0
1246,0,all_other,0.128,334.3,10.20359214,1.42,667,299.9583333,938,47.6,4,0,0,0
1247,0,all_other,0.0983,160.94,10.71441777,0.67,702,2977,339,11.7,6,0,0,0
1248,0,debt_consolidation,0.1418,188.46,11.15625052,19.46,657,2010.041667,12053,28.5,0,0,0,1
1249,0,all_other,0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,0
1250,1,debt_consolidation,0.1311,80.99,10.08580911,18.2,697,3630,1060,42.4,3,0,0,0
1251,0,all_other,0.1418,342.66,11.2009507,0.74,657,4260.041667,449,37.4,0,0,0,0
1252,0,all_other,0.1537,69.7,9.998797732,3.22,702,1050.041667,2503,27.5,0,0,0,0
1253,0,all_other,0.1766,116.95,10.69194491,26.84,647,16260,31416,97.6,4,1,0,0
1254,0,debt_consolidation,0.1426,411.67,10.6454249,9.14,677,6960,9154,63.5,5,0,1,0
1255,0,debt_consolidation,0.1663,287.31,10.91501573,22.71,667,6071,16194,84.8,5,0,0,1
1256,0,debt_consolidation,0.1197,249,11.1844214,5.7,682,9119.958333,10832,32,5,0,0,0
1257,0,debt_consolidation,0.1568,875.04,11.92503512,12.96,717,6300,14672,97.8,6,0,0,1
1258,0,debt_consolidation,0.164,197.99,11.05089001,26.46,662,2309.958333,14343,42.1,2,0,0,0
1259,0,educational,0.0933,319.54,11.2515607,16.29,717,3480,2,0.1,16,0,0,0
1260,1,debt_consolidation,0.0788,469.21,11.82217332,8.75,782,9240.041667,16224,38.3,1,0,0,0
1261,0,all_other,0.1357,203.82,11.08214255,8.81,692,3900,54,3.6,5,3,0,0
1262,0,debt_consolidation,0.1261,251.3,10.66895539,11.72,667,1020,1,0,0,0,0,0
1263,0,debt_consolidation,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0
1264,0,all_other,0.1229,50.03,10.30895266,14.12,662,660.0416667,669,7.5,1,0,0,0
1265,0,debt_consolidation,0.1628,303.55,10.93310697,11.38,667,2520,9221,98.1,4,2,0,0
1266,0,all_other,0.1407,20.53,10.34817337,20.54,642,2369.041667,14670,79.3,3,0,0,0
1267,0,debt_consolidation,0.1425,343,10.52406404,17.55,657,2850,6370,87.3,2,0,0,0
1268,1,all_other,0.1114,328.04,10.30895266,8.12,732,2849.958333,15950,24.7,3,0,0,1
1269,1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,3269,17771,52.1,2,0,0,1
1270,0,credit_card,0.08,282.03,11.51292546,23.9,777,6660.041667,212878,5.8,2,0,0,0
1271,1,all_other,0.0751,171.11,10.45322615,20.39,742,7200.041667,14493,19.5,1,0,0,0
